user,pre_avg_nec_time,pre_norm_avg_nec_time,pre_std_nec_time,pre_norm_std_nec_time,pre_link_choice_clicked,pre_narrative_element_change,pre_link_choice_ratio
c7e0a30a-a574-4d26-ba5a-56953fe39c1b,56.65,0.746,12.347,0.391,8,6,1.333
cd48df08-7da4-423f-a637-da975727fab9,53.376,0.752,14.831,0.393,5,6,0.833
ea7f6873-7a99-4e5e-ab1e-c610f455c986,52.58,0.751,15.305,0.391,6,6,1.0
16d17ed9-76c6-4e62-ae5f-c189e8ac3381,53.334,0.746,14.32,0.388,5,6,0.833
16a8428e-ebef-4238-bc77-ea65e1709f19,66.007,0.783,13.792,0.397,6,6,1.0
76501368-d42f-4d63-9a9e-f9af1e8fd732,62.417,0.74,16.367,0.412,14,6,2.333
cd9e6a21-b4f6-4a85-ba51-43cee8a5d950,54.556,0.756,14.062,0.395,5,6,0.833
c79a9713-11a0-4c19-b2e7-8b5b7f8cd696,62.42,0.766,15.504,0.39,5,6,0.833
2cda8bb6-16f6-4e42-8473-b2987900c6e0,58.666,0.818,12.844,0.413,13,6,2.167
9921c055-f4c1-4612-9c56-4d9952d986c1,52.881,0.762,16.45,0.398,14,6,2.333
84458940-0a7f-4ca6-a3f6-e867d4cbfecd,43.73,0.636,22.455,0.399,7,6,1.167
2ac7b971-1e65-4c38-877d-87f8dfdd8731,57.633,0.777,18.246,0.396,16,6,2.667
636e0de0-00e2-4492-b4c2-4eb74770a63c,53.458,0.74,14.295,0.389,5,6,0.833
aac7fd80-be0e-4b19-a71d-bfa786979389,21.276,0.287,6.326,0.145,5,6,0.833
9bfa14f1-6d58-451a-b6e1-9558ca17bff3,65.161,0.769,13.455,0.393,4,6,0.667
3b75d65a-0c9a-4808-a9c1-d2204eba4b39,56.024,0.758,12.243,0.391,5,6,0.833
8a1afcc8-8eb5-4802-9937-c298fc1f88e6,56.57,0.806,13.376,0.403,6,6,1.0
2daa9752-a4a3-471e-bdb2-1b35f17de222,55.855,0.754,13.084,0.393,8,6,1.333
071f2cfd-54b1-4dee-ab8c-f4dfb5f5b197,57.057,0.767,18.91,0.398,5,6,0.833
98f9e26d-8b36-4fc9-9fe9-6659f5321b30,64.686,0.811,17.979,0.409,9,6,1.5
00da160e-03a5-4180-8b57-b941f3caf8a5,102.085,0.875,48.605,0.545,5,5,1.0
72995195-7f55-4ceb-a11d-0fc9644e455c,28.215,0.416,12.956,0.341,8,6,1.333
311056ce-1f7f-4daa-95f6-a63859fd4e92,52.005,0.746,16.035,0.39,6,6,1.0
97582ea6-a489-41c3-bee5-c85faa787263,57.431,0.77,11.963,0.397,5,6,0.833
e21f639f-bbd9-4671-aa7d-1ae4a24b3f0b,65.43,0.832,25.812,0.442,7,6,1.167
03208136-1d3c-458c-8f35-a35635e03127,57.716,0.742,12.955,0.389,5,6,0.833
b47eea2f-c95e-4734-ac57-bc23a927b3ee,54.525,0.743,13.291,0.388,6,6,1.0
dee15a11-f742-493a-a026-7aa3e829981a,69.556,0.891,19.775,0.526,6,6,1.0
22062d22-9185-4a81-a58c-448602cabfd4,61.886,0.784,21.816,0.405,7,6,1.167
028c3253-696b-48dc-bab3-0f0e0922ff79,53.281,0.743,23.015,0.437,9,6,1.5
c590657e-efc2-4313-8242-8d8c7d6b9f48,57.632,0.744,12.894,0.389,5,6,0.833
fad949cd-a80c-4d7c-b44c-5d6de718223e,59.401,0.816,12.002,0.413,5,6,0.833
328c1cde-eeff-4627-9fb2-ac628a1287f0,49.679,0.629,25.736,0.461,11,6,1.833
8b714899-93f3-4931-b6a0-bef3c4b53638,59.816,0.796,9.699,0.399,18,6,3.0
9aac3268-bc3a-4e03-b9fe-b13565306712,54.475,0.781,13.928,0.393,5,6,0.833
d20e10e6-a8a2-4302-a93b-28a77cb3a832,51.807,0.738,15.711,0.388,8,6,1.333
0fcdb71b-480b-4590-92cd-ef05597b6cc1,147.663,1.977,205.312,2.622,7,6,1.167
49c3e453-108a-4dae-b861-ff62023e4c68,52.7,0.744,15.156,0.39,21,6,3.5
4ebf1667-4f82-440a-8ae6-b74def2a4124,59.536,0.8,16.909,0.4,1,6,0.167
bff7790e-245e-419a-b2be-fdaec3692e59,317.775,0.757,520.627,0.393,5,6,0.833
1a96f7a3-a128-4271-871f-536252d97ac1,52.916,0.742,14.617,0.388,5,6,0.833
5f5b1dd1-24c1-445c-9757-a21dfc1b0432,44.144,0.606,12.971,0.407,5,6,0.833
699dda50-c0a3-4baf-9691-a141d2857d56,57.416,0.791,13.816,0.416,5,6,0.833
c028c46d-3310-4f60-93c5-b4d1eb2012ec,57.153,0.811,12.543,0.406,4,6,0.667
24e9f308-1049-455b-8682-3557f38c5930,33.169,0.412,6.52,0.255,5,6,0.833
5fbdd106-165e-4e0c-bcb2-a43f6ced9a69,60.371,0.763,17.672,0.389,6,6,1.0
3830c075-1a9d-4d45-9a86-07e7a4811db4,50.726,0.751,18.328,0.394,8,6,1.333
b593e3f8-9b6f-4c33-b332-985530f14e49,53.779,0.75,13.908,0.389,12,6,2.0
1db8212e-94b4-45fe-bdf3-02b540d14253,58.749,0.826,16.675,0.454,5,6,0.833
a24d707c-f846-457c-b7b5-859f7605ec15,45.272,0.567,6.052,0.334,5,6,0.833
c1562dbf-bc4f-4e95-94f7-8638cd91a737,54.941,0.745,13.395,0.391,5,6,0.833
d2e99803-941f-45c1-bc2a-8533decc4cac,65.111,0.768,16.248,0.397,11,6,1.833
1a3d4711-454b-47f6-9c33-a55e0dc909cf,41.871,0.607,12.457,0.4,14,6,2.333
d7f40a76-ab5a-49ac-b69c-eeecc462d71f,37.949,0.515,12.348,0.333,11,6,1.833
e693f4b3-b951-418d-a97a-99845d2f6a88,54.178,0.765,15.01,0.399,6,6,1.0
181894f7-1698-4be8-a661-fe1b2bf9772e,56.475,0.836,15.057,0.421,4,6,0.667
32d00fe0-2a05-41d5-a6dc-a27201af7606,51.003,0.714,15.074,0.375,5,6,0.833
aaa06fb2-78c6-46da-b3f6-e1b8f0e47547,56.662,0.826,15.613,0.415,12,6,2.0
aeffc607-5ecf-4527-a6b2-8c920cbe603d,21.524,0.232,10.183,0.147,23,6,3.833
979aa9e0-98e3-44aa-adb0-eca84525f142,60.113,0.816,9.81,0.408,7,6,1.167
96f4a73b-e984-4f7b-ad55-5331d9f406ca,211.781,3.686,351.762,6.521,7,6,1.167
3dc4cb6f-5d7e-4987-8f8c-c1917b74c173,62.412,0.767,15.503,0.392,18,6,3.0
415e2e02-ae13-49ad-85d3-b22a8047c977,50.558,0.726,18.977,0.409,5,6,0.833
3bf77f4b-b59e-4d87-8019-f7886f024aea,58.137,0.765,16.716,0.389,6,6,1.0
9a38bb7f-96d5-4604-8bee-1512a092d456,54.649,0.744,12.922,0.381,17,6,2.833
70829d22-55d8-4688-bd9c-2ca61451ab5d,60.47,0.818,9.785,0.409,4,6,0.667
11e11aae-fd11-4bb5-938c-04b788b1f7bb,54.688,0.765,13.309,0.39,5,6,0.833
cdb978a1-0f3f-4f39-9cd1-a8e9288bb5fb,55.223,0.768,12.885,0.391,6,6,1.0
cece0356-ecd8-4fab-8d98-4ceb10a047a0,103.807,1.386,111.049,1.446,6,6,1.0
4fb7cfce-6323-409b-9764-f3f35c6477df,47.747,0.592,12.705,0.406,6,6,1.0
0e4262f7-e4c1-4fae-ab7b-d4b53a640076,45.103,0.591,20.607,0.383,18,6,3.0
e06d4e27-d8ad-471b-867e-78eca914be66,58.095,0.802,10.58,0.401,4,6,0.667
43211f6e-7e4f-4854-b208-978a70371a74,61.506,0.806,15.119,0.403,2,6,0.333
694ea667-41a8-47c9-af89-23464e248eb6,65.437,0.775,13.624,0.394,5,6,0.833
287781d2-9ac6-46d2-9161-6857592accdf,52.192,0.751,16.559,0.395,5,6,0.833
f0912864-65c9-489f-95f5-3469de1ab599,53.217,0.752,14.403,0.387,5,6,0.833
de28693a-6ec5-49cd-b909-b92b181d6482,51.983,0.743,15.959,0.39,5,6,0.833
7a813987-758e-4570-9aea-e3f301db9b21,62.952,0.763,14.608,0.389,10,6,1.667
c55c2456-0a60-4750-bb21-31e67e6f4304,53.533,0.751,14.31,0.39,4,6,0.667
77b427a6-c91d-4989-9b0e-0b80484e0f19,56.78,0.749,12.016,0.39,6,6,1.0
f7364497-63e6-451f-8271-cdb68e0030cb,54.044,0.764,15.093,0.397,6,6,1.0
cf03a429-080b-4744-a155-527ecb31ee8e,51.012,0.759,18.893,0.398,6,6,1.0
1b125a34-8b30-4368-b4c7-0cf11375a931,56.437,0.756,18.364,0.391,5,6,0.833
9041999d-6955-4691-aa7a-130a960b64da,63.48,0.805,13.171,0.419,6,6,1.0
aeae3ee6-67ba-449b-826a-f3d4a6c050fe,61.358,0.768,17.08,0.39,6,6,1.0
0f714641-fadd-4a09-90c0-29a02608d4c2,59.32,0.801,17.283,0.401,4,6,0.667
c3ae2a56-7dff-436c-89c8-7123b1273d0e,59.102,0.77,11.766,0.395,6,6,1.0
47577452-1e6c-4a53-babe-c59187c79b29,55.561,0.754,13.38,0.396,7,6,1.167
3ab04dd7-9f3e-49db-bfc2-f71d00898ccf,58.847,0.77,12.399,0.404,5,6,0.833
96f5f3f8-25e6-4b5c-a9f7-9500f84f2b8a,24.416,0.233,17.779,0.21,3,6,0.5
3122342f-2aa0-44cf-bbfd-fa91a97af945,52.363,0.741,15.152,0.389,13,6,2.167
1ff833c5-5cd7-4507-aaea-d666cc55894d,54.7,0.773,13.585,0.391,5,6,0.833
5913d073-5a4b-4e04-a0f6-b6edd594e3df,64.56,0.61,43.5,0.411,32,6,5.333
e9ab5586-9de3-4764-b3b5-cf56dd98827e,57.916,0.812,17.155,0.431,7,6,1.167
442b9ca1-5c48-4636-bb9d-c06dbde5fca4,56.219,0.751,12.241,0.391,5,6,0.833
24061943-068a-44b6-821b-2a0fca99de5b,59.103,0.786,12.838,0.41,6,6,1.0
9c612bf7-2859-42ec-9a52-4f77e4550fcc,60.483,0.764,17.779,0.389,5,6,0.833
b88b1c7d-b5d9-4b03-ab29-6ed13cf45609,56.693,0.747,17.711,0.39,6,6,1.0
fa3a6adc-8bef-444e-ad1a-813642e5b09d,48.287,0.556,21.935,0.382,10,6,1.667
1fafe295-e0a8-45aa-b58d-1eb4d7632c50,44.411,0.603,11.515,0.393,23,6,3.833
bd9070d1-75c4-4eef-aedf-3ac8b71ae30d,56.918,0.771,12.013,0.394,4,6,0.667
ca144eba-2544-4b23-bd34-789bbde78e41,55.842,0.753,13.38,0.395,6,6,1.0
4ed3c397-cdec-44a3-bd36-1cdb23bc2b22,15.72,0.168,7.467,0.132,4,6,0.667
9df37214-ea6b-4254-bb13-66faaf9178cb,55.049,0.758,12.745,0.389,32,6,5.333
8799689d-d3f6-4848-9bbd-abe7a1ff29cd,59.574,0.771,12.242,0.398,5,6,0.833
dd41ac3c-7000-406a-80c4-07269b9ada3e,61.953,0.785,18.214,0.4,5,6,0.833
8849cd91-fa8b-47c2-843b-70c0778317dc,62.904,0.785,17.126,0.399,26,6,4.333
465e410e-9971-455f-a2ef-a2183209f4b1,54.822,0.754,12.987,0.39,5,6,0.833
55a7b4fb-f985-48e5-b8ba-a5701b8c7ce4,51.826,0.653,22.937,0.438,9,6,1.5
483ea3b2-03e9-4e62-ae12-592c140d0e31,53.866,0.742,13.959,0.389,5,6,0.833
63a05b5f-a5c0-45a3-b9cb-00c8d7a2b2b6,56.448,0.778,13.563,0.403,5,6,0.833
48972d4e-2846-4dac-ab42-9c077b6269d4,56.081,0.804,13.857,0.402,4,6,0.667
41da063b-4cd3-4ca1-8024-c3745f2b971a,53.567,0.751,14.257,0.391,6,6,1.0
17ce445a-0e6e-4a07-9561-a60d2ebd01e4,57.099,0.813,15.419,0.438,12,6,2.0
db401af6-406d-4bc4-bc82-dbf0705a0a3e,1298.984,0.777,2479.048,0.394,7,6,1.167
b98e1329-767a-479f-8c41-8b7ff0e3b7f6,65.269,0.765,13.22,0.389,5,6,0.833
ee2d9db7-43f7-4555-8e40-61eaa9223b71,52.055,0.74,15.728,0.39,6,6,1.0
39eec8b3-4327-42a9-a6e6-1555888c1985,70.144,0.879,13.252,0.449,4,6,0.667
cdeef63d-a040-4ed4-aeb3-9cd75037a26d,161.27,0.757,199.931,0.391,6,6,1.0
2b8ccdff-401a-4ee5-8462-91d2ce15e2f1,52.987,0.744,14.704,0.389,6,6,1.0
7b5e22c1-2516-4f85-812a-8607addb63d7,49.695,0.527,22.802,0.382,7,6,1.167
d25e2519-42fb-48de-96e6-965eb1f0c3e7,66.079,1.016,31.875,0.626,12,20,0.6
f20ec990-18e1-4d77-8bad-68ada0fa6252,56.073,0.803,13.038,0.401,5,6,0.833
6b79c46b-9fb6-4c75-98ee-cf00d1c76a67,54.535,0.757,14.312,0.396,8,6,1.333
3fa840b4-457d-4d10-a245-72ec8583d5af,62.142,0.776,17.073,0.395,12,6,2.0
6b0c1f91-8c7b-4be9-90f7-7650de477be9,47.476,0.639,17.418,0.379,9,6,1.5
44bf173f-5df5-497b-8e6e-6ae7cfa0feba,54.653,0.755,14.028,0.394,5,6,0.833
ae04f2a8-9b9f-4cd6-9e2a-3fd7df7af74b,56.647,0.805,13.077,0.402,5,6,0.833
9ac5edd6-0a63-431d-a8fb-0eab11206fb5,42.94,0.598,7.478,0.328,6,6,1.0
ccbb4120-2793-467e-b258-d85bab7df8f4,55.963,0.758,13.31,0.396,5,6,0.833
c06df14f-6438-4632-8808-7df885a5e7f6,21.272,0.254,5.392,0.133,12,6,2.0
60203606-4dac-4d58-8ba6-31a3edf78e08,52.194,0.743,15.616,0.389,9,6,1.5
50281f7d-1d23-4aad-b771-6f0bc2de9e47,54.463,0.751,13.517,0.39,6,6,1.0
69f69e4b-cf0f-4805-b39e-3bccf3b9657f,56.668,0.759,12.613,0.396,9,6,1.5
54fd55e6-7db1-4a8e-bf05-3f95530064dc,52.277,0.743,15.46,0.388,6,6,1.0
0101314e-4c6e-4829-a0ad-67fb1bfc7f3b,36.757,0.46,12.36,0.336,5,6,0.833
20dbd2e0-3f64-4f24-87ee-d090ed464fa0,54.947,0.8,14.49,0.4,4,6,0.667
9ad53eb4-8f6d-485c-bf59-8623a91348e6,2524.241,0.806,4926.609,0.403,4,6,0.667
d6d81c56-197f-45b0-b6ff-d612f3ce0b76,51.705,0.74,15.911,0.388,6,6,1.0
344c1f36-45a6-45f8-b1b8-41b58473f6d7,55.284,0.761,13.921,0.398,5,6,0.833
938f2f53-6a0d-4f63-b6a6-2e36b243891d,54.048,0.741,13.675,0.388,6,6,1.0
fd8c3260-7619-4065-afee-390dcfd12979,69.993,0.799,13.257,0.403,20,6,3.333
c9e929d4-9bab-4088-9c75-76c7b2fe734c,76.427,0.777,21.823,0.397,11,6,1.833
27675c0d-d6a4-46cd-adb5-48079366e571,61.006,0.771,17.805,0.394,17,6,2.833
74570d67-3c75-475d-8dda-177c2d5019ee,198.578,0.742,283.493,0.39,10,6,1.667
b11bdc0d-c95d-49c5-bf90-036a9db669c6,56.838,0.779,13.216,0.404,7,6,1.167
47964ebf-4783-4e66-b64a-bee958203530,51.594,0.743,16.392,0.389,5,6,0.833
42040766-434e-479f-a011-3ec0528bea0d,53.177,0.744,14.732,0.391,5,6,0.833
1d33c3a1-e42e-43a3-9122-760935824cb3,53.058,0.738,14.635,0.389,6,6,1.0
d115abb1-5ea9-44b7-90cf-e368a659784b,40.729,0.494,30.114,0.439,7,6,1.167
3f57479d-6c99-41ff-b7ec-cbdc20b153df,54.385,0.762,14.527,0.397,6,6,1.0
fa7726c9-4130-4b08-8095-9665b32bcb09,18.181,0.195,5.58,0.127,7,6,1.167
dbf0cf50-c20f-4521-b967-7bf3f99c1923,62.857,0.778,16.533,0.396,5,6,0.833
7362fdbf-436f-418e-8d7a-b5e95bc6faa9,53.812,0.74,14.067,0.39,17,6,2.833
54d8314c-9c63-426b-abbb-f71ec0b38044,67.173,0.791,13.399,0.404,7,6,1.167
ab632bde-e83b-48f0-a9d3-d485d736e1d9,56.382,0.772,13.503,0.402,16,6,2.667
5f49e71d-d900-45a6-b856-9f51d7408835,55.36,0.71,9.669,0.37,2,6,0.333
5db263fb-520d-4ba4-bb58-7183e1679184,53.665,0.745,14.03,0.389,6,6,1.0
0f6e6567-d9ea-43a7-97c4-b3ae647664fe,64.351,0.8,18.686,0.4,5,6,0.833
312fb39c-e820-4432-a971-7aa5f94d170e,54.3,0.748,13.716,0.391,6,6,1.0
8cc0e06c-dbd3-4bd1-9b53-cb20c4f96db9,53.269,0.756,15.523,0.395,5,6,0.833
e68e7c87-3b6a-4b35-b820-33543a501067,54.961,0.786,14.818,0.401,5,6,0.833
ccbe80fe-f040-4c36-ae15-d72414dc5498,73.683,1.097,44.277,0.9,5,6,0.833
fb149aa7-223c-4870-84b5-32f91585545c,59.556,0.762,18.807,0.388,6,6,1.0
7d158aaf-0ee4-4acc-8f7f-4662279f879e,54.889,0.707,14.915,0.382,5,6,0.833
e6900164-ecce-42ac-b8fd-7858a11af566,50.383,0.612,16.897,0.35,12,6,2.0
a173eb4a-04e0-4342-8a76-2b53743e68c3,55.161,0.803,15.161,0.401,6,6,1.0
aa6754c3-b110-4207-95d9-3ffd46bc843b,69.366,0.811,15.411,0.406,3,6,0.5
73e17d3f-9da7-483f-9b0f-8595d2c350b8,53.358,0.744,14.265,0.388,6,6,1.0
821f0d88-d1a7-4b07-8c8f-d103fd2e6bfd,54.034,0.571,29.44,0.462,4,6,0.667
52a5ab13-22a1-4e94-941b-44327818bdb1,53.117,0.742,14.909,0.39,12,6,2.0
31bd990d-627c-4513-b460-7adbdcaa084e,53.77,0.757,15.148,0.397,9,6,1.5
cb8219ca-a3f4-4dd9-b797-ef7a6de0480b,60.737,0.769,18.237,0.389,7,6,1.167
4358c15b-65f2-4c9d-bc75-c1bc9de500a1,54.12,0.751,14.654,0.394,18,6,3.0
9d3f855a-786f-4e42-a837-467a094369a1,59.584,0.803,17.169,0.402,7,6,1.167
ad9db1c5-d03d-48c1-be9e-00d8b63a0a30,52.495,0.745,15.294,0.389,6,6,1.0
d41a0a07-08a1-467e-8251-9644d14aec8f,74.287,1.116,48.284,0.957,9,6,1.5
a87e27ef-6f20-4543-9ebb-18cdf6a027d1,59.724,0.776,12.524,0.402,11,6,1.833
2067406a-58fe-4cdb-a386-712496839f87,55.88,0.758,11.988,0.388,12,6,2.0
627bc01b-c31f-48b8-8537-7d8e0ba81029,67.467,0.804,16.734,0.404,6,6,1.0
343337da-285d-4432-99bd-77d390fd3610,33.838,0.401,10.988,0.275,5,6,0.833
66911f56-ee08-4eb5-8a7c-4c7dd70714ae,77.75,1.183,56.204,1.087,5,6,0.833
cb2d6056-9be6-4d4a-ad21-6c594935e351,52.711,0.587,30.513,0.472,4,6,0.667
3247422d-93ee-49a2-8033-ccd760cd523a,54.565,0.763,14.976,0.402,9,6,1.5
b2762b5d-3551-4c60-be00-ef89344d13b1,65.128,0.803,11.685,0.402,4,6,0.667
43431ac3-9c06-46ca-b26f-8fdcccc33e2c,61.466,0.763,21.609,0.392,4,6,0.667
e9129449-92d0-4159-a041-9004037b241b,56.133,0.763,13.312,0.399,6,6,1.0
0b40606e-6516-49df-94c5-38d633454a8f,55.387,0.768,14.493,0.406,5,6,0.833
7e04fd70-6e23-4961-be2c-ab1ba64a9c71,63.945,0.756,16.561,0.39,14,6,2.333
b5f13b8f-fbec-4326-9023-f703a8ba8621,53.303,0.748,14.401,0.389,6,6,1.0
1bb0f8f4-d572-4b13-bfc0-553c89e20485,53.23,0.748,14.637,0.39,10,6,1.667
4717c3ad-e85d-459a-b2e2-2e502c2ea3b7,23.132,0.334,13.954,0.213,5,6,0.833
4cdf3ece-50dd-43af-9e43-08df867fe300,65.399,0.78,15.778,0.402,6,6,1.0
3fc89847-eb14-4c57-a8e5-942e21834b49,49.383,0.567,29.281,0.455,4,6,0.667
14a3105c-970b-4a9f-bc49-397d7a2e5451,53.319,0.747,14.506,0.39,10,6,1.667
5f7b497c-4de4-4cf3-8e58-bac49f0c2d6a,47.322,0.665,7.877,0.391,5,6,0.833
997d2dc1-e5b4-404b-a78e-1ad1eb6c2c39,75.978,0.995,21.604,0.681,5,6,0.833
5f0bb623-d9c1-47a1-a868-d3ad9a8317c8,61.902,0.766,16.035,0.39,9,6,1.5
2762de26-db62-4c48-90d2-099132fc254d,55.746,0.749,12.591,0.391,3,6,0.5
6b17ca75-e0e6-4420-8b8d-22dc2c4ba5b6,53.189,0.75,14.391,0.387,7,6,1.167
23115dbc-32e3-4434-a3c2-77a250216665,80.936,1.109,70.99,0.945,11,6,1.833
74558257-f75c-4c5d-bb7c-50edc6fd868d,57.359,0.779,11.91,0.398,7,6,1.167
4a255e1c-6ba4-4298-91ed-337294e2cecd,46.324,0.627,19.735,0.382,5,6,0.833
11a93792-1da3-4976-a447-9f77e0a4b4a0,56.163,0.746,18.075,0.388,6,6,1.0
c08fc815-3f82-4d02-89ee-e572cb41495e,65.389,0.801,13.106,0.401,3,6,0.5
8bcb5f85-0e53-43e4-8651-42aab38c1e3b,29.986,0.333,12.46,0.192,7,6,1.167
b031f820-3f8e-4e39-9518-a74937ee308f,54.839,0.759,13.963,0.397,7,6,1.167
1aefe6da-e875-4291-bf78-2576a277d344,62.141,0.885,14.051,0.46,4,6,0.667
f2f04625-d584-4996-ba95-afa181fe2d9b,52.472,0.748,15.675,0.391,5,6,0.833
a30041a2-b793-44c0-9177-fb156efa89c2,52.909,0.749,15.196,0.392,6,6,1.0
4dd14a00-d333-4d01-b866-6d11dab48742,52.48,0.741,15.099,0.388,12,6,2.0
15678f14-2b77-4535-a746-43bccbd6881b,55.384,0.75,19.115,0.388,5,6,0.833
ac5d7fac-6181-4c4f-b303-ae6ff00dad59,55.994,0.778,14.037,0.403,5,6,0.833
0ebe0d7c-e8ee-4e7a-9098-2d63c3225648,65.176,0.784,14.28,0.4,25,6,4.167
e34cef30-7126-485f-9220-45311e05a7d7,44.219,0.509,11.29,0.346,7,6,1.167
2e6400fc-4e90-49da-bea4-d1bf2819f3ec,69.787,0.802,14.414,0.401,4,6,0.667
5a735067-af69-4f14-9f74-3fc5568daa06,61.669,0.772,17.313,0.39,5,6,0.833
ff6538d9-1434-4d35-a69a-3c28dde3eacf,80.015,0.636,63.338,0.38,23,6,3.833
2833e7db-83aa-4c72-bcfd-bb1943f29dca,56.228,0.806,13.772,0.403,6,6,1.0
aa98a3c7-a248-439d-88b2-acbeb63f45d5,27.951,0.383,12.904,0.212,5,6,0.833
7fdcf9ae-f8f8-40aa-a921-c4e4f2126259,60.921,0.787,10.572,0.4,5,6,0.833
9362eddb-74bf-4250-9261-3e6a8d238531,53.734,0.743,13.933,0.388,6,6,1.0
c2e4e6ae-08ef-4efb-9b8e-3276ccc6db35,55.529,0.801,13.722,0.401,7,6,1.167
417afe41-5cbe-4f3d-ac01-01cf23c03c8d,60.723,0.809,16.23,0.405,2,6,0.333
fdb6e64c-3642-49a2-8961-e9cec6ad3288,53.22,0.742,14.516,0.39,6,6,1.0
2718f5e0-991c-4773-9a1e-8cd8c3dec770,59.065,0.747,13.394,0.391,10,6,1.667
135b2024-a505-4190-a9fa-ff328022dd68,77.484,0.807,32.952,0.404,2,6,0.333
756e5fbc-f6b4-48b3-954d-acd88692d508,54.211,0.772,15.878,0.406,6,6,1.0
bffeb1da-88bc-48f3-8918-a46cdd8bd787,73.77,0.77,18.613,0.394,11,6,1.833
36c54694-e84e-4b69-896a-a21b3d96b258,55.224,0.77,14.341,0.401,10,6,1.667
e7a8a3c4-d339-4323-b5a7-45ba0dcafd9e,58.982,0.763,16.442,0.394,5,6,0.833
75005301-e0a5-44f8-9b48-d24abad692d2,56.534,0.744,12.658,0.389,6,6,1.0
6ccb4ec2-933f-4dfd-b0d5-ca4ecc5dd243,54.379,0.745,13.361,0.388,7,6,1.167
fbb9fc92-dbe0-4f87-bae0-987c3a8d1184,55.156,0.774,13.367,0.394,7,6,1.167
b9d4e714-e272-462d-8a0e-b705f2263726,60.371,0.78,12.223,0.401,4,6,0.667
db7cc779-e767-4a6f-b100-d5c487e16233,52.898,0.756,16.102,0.397,55,6,9.167
68d0414a-c05a-41a8-8d56-6e8c80d6f976,55.544,0.754,12.807,0.391,6,6,1.0
a5299edb-5c2c-4270-8580-6cf447702590,56.643,0.745,17.549,0.388,11,6,1.833
a1956f27-26cd-4028-ab2d-be2b32531af4,57.394,0.676,19.178,0.352,11,6,1.833
54650406-a651-43c1-8fab-2cec50cbe931,60.223,0.763,17.978,0.388,6,6,1.0
6d36642d-f7c4-4741-96c6-d9680cd64d87,54.468,0.766,14.966,0.4,7,6,1.167
3c70508d-0959-46e9-a57d-d34ac0eca192,46.217,0.626,29.071,0.42,5,6,0.833
7347f308-3151-4763-b48e-0ef75a8498a0,58.921,0.827,11.671,0.414,3,6,0.5
1e98e50c-980f-47e3-9af5-efe30fa3602f,60.107,0.763,18.07,0.388,5,6,0.833
50e27d4d-0e26-4878-9672-cc3f6f807b8e,54.647,0.755,13.125,0.389,5,6,0.833
ada041d1-f1d6-4544-9481-30eafa1fb7a2,48.696,0.651,15.195,0.44,10,6,1.667
b5f92653-9e3c-4691-a925-48834f7fd389,53.103,0.745,14.629,0.389,5,6,0.833
9a7c3d80-8e81-4f79-8143-4691d22c2a62,60.67,0.76,16.995,0.388,5,6,0.833
f842c7d5-e8b0-4f35-973f-10c09ae7b616,53.534,0.747,14.704,0.393,13,6,2.167
4243e40b-5c1c-4040-8d9b-ddd8829b8bf5,65.832,0.832,17.751,0.425,6,6,1.0
a8c9aefa-26a7-4cbc-865f-521c67cad7e7,53.823,0.758,13.829,0.388,8,6,1.333
dcacb5dd-a38c-4356-b848-b14d90590877,56.172,0.756,12.335,0.39,10,6,1.667
a750db24-20a4-493e-8343-3478e09a140a,38.001,0.454,23.626,0.317,7,6,1.167
830ffc91-ad56-4b78-94bf-0144dd0c46df,82.91,1.065,33.475,0.816,8,6,1.333
39b97fac-8f1f-4d7f-8a20-9c61c922d990,61.248,0.763,16.528,0.39,15,6,2.5
b7447cb9-89aa-44e6-8ef3-ccaabbeaa7fc,82.576,0.76,35.181,0.388,5,6,0.833
a61626c2-9eab-436e-88ae-8d0a306c2b34,38.005,0.529,11.986,0.345,8,6,1.333
7f0598a4-340d-4ac7-b930-53cbdd6eacd4,55.681,0.801,13.495,0.401,5,6,0.833
d8fc9e81-9c03-4617-8d97-025c939b0941,61.89,0.769,16.392,0.392,6,6,1.0
01e3a31d-f845-46f3-8b91-c1616f59739f,51.447,0.697,14.934,0.37,5,6,0.833
b1cbba57-1f76-42ac-a12b-f9a34793dc70,127.139,1.971,118.343,2.535,8,6,1.333
1490f1b2-2360-4195-9908-5854321689cc,59.716,0.802,9.424,0.401,4,6,0.667
774d96bb-8c35-40fe-92a1-043ed830f4e6,32.838,0.403,19.011,0.303,5,6,0.833
49a9ee75-f473-4d50-b60e-3402ca18fe91,57.789,0.765,12.269,0.399,5,6,0.833
880f0287-1a84-4543-972c-5e00afa02915,56.387,0.798,13.627,0.408,8,6,1.333
4c9f79f2-e140-43e7-aa8c-5de826e0dc94,53.453,0.747,14.564,0.392,5,6,0.833
2cec82d3-13be-4dda-ab51-afba60d5b621,57.359,0.779,12.786,0.404,5,6,0.833
7ae4ae3b-fa40-4da6-9c81-c39fa4fcb08e,60.506,0.836,13.932,0.434,5,6,0.833
03c56178-e902-44d1-90f5-8e39ee0e8009,46.621,0.626,19.415,0.38,7,6,1.167
92459337-5e58-4727-8a78-5c1742eb1841,59.606,0.778,12.611,0.406,5,6,0.833
a03f4413-1336-44c0-b37b-db266846adaf,54.604,0.783,13.806,0.393,5,6,0.833
5cc91a9a-e545-4ec6-bd9b-b5ce94eeb8b1,53.653,0.739,14.192,0.39,5,6,0.833
